name,timestamp,emg1,emg2,emg3,label
bryan,29569,0.0,0.0,0.0,Rest
bryan,29619,0.0,0.0,0.0,Rest
bryan,29669,0.0,0.0,0.0,Rest
bryan,29719,0.0,0.0,0.0,Rest
bryan,29769,0.0,0.0,0.0,Rest
bryan,29819,0.0,0.0,0.0,Rest
bryan,29869,0.0,0.0,0.0,Rest
bryan,29919,0.0,0.0,0.0,Rest
bryan,29969,0.0,0.0,0.0,Rest
bryan,30019,0.0,0.0,0.0,Rest
bryan,30069,0.0,0.0,0.0,Rest
bryan,30119,0.0,0.0,0.0,Rest
bryan,30169,0.0,0.0,0.0,Rest
bryan,30219,0.0,0.0,0.0,Rest
bryan,30269,0.0,0.0,0.0,Rest
bryan,30319,0.0,0.0,0.0,Rest
bryan,30369,0.0,0.0,0.0,Rest
bryan,30419,0.0,0.0,0.0,Rest
bryan,30469,0.0,0.0,0.0,Rest
bryan,30519,0.0,0.0,0.0,Rest
bryan,30569,0.0,0.0,0.0,Rest
bryan,30619,0.0,0.0,0.0,Rest
bryan,30669,0.0,0.0,0.0,Rest
bryan,30719,0.0,0.0,0.0,Rest
bryan,30769,0.0,0.0,0.0,Rest
bryan,30819,0.0,0.0,0.0,Rest
bryan,30869,0.0,0.0,0.0,Rest
bryan,30919,0.0,0.0,0.0,Rest
bryan,30969,0.0,0.0,0.0,Rest
bryan,31019,0.0,0.0,0.0,Rest
bryan,31069,0.0,0.0,0.0,Rest
bryan,31119,0.0,0.0,0.0,Rest
bryan,31169,0.0,0.0,0.0,Rest
bryan,31219,0.0,0.0,0.0,Rest
bryan,31269,0.0,0.0,0.0,Rest
bryan,31319,0.0,0.0,0.0,Rest
